timestamp,open,high,low,close,volume
2024-12-11 00:00:00+05:30,1861.7,1871.9,1856.75,1863.1,7022713
2024-12-12 00:00:00+05:30,1851.0,1868.65,1848.7,1859.25,8646895
2024-12-13 00:00:00+05:30,1862.5,1875.0,1829.25,1871.75,9504501
2024-12-16 00:00:00+05:30,1865.1,1869.95,1855.25,1865.2,6553541
2024-12-17 00:00:00+05:30,1856.35,1862.35,1826.5,1833.25,10539766
2024-12-18 00:00:00+05:30,1829.85,1836.0,1807.15,1810.7,11711156
2024-12-19 00:00:00+05:30,1799.6,1801.1,1779.0,1793.5,12690385
2024-12-20 00:00:00+05:30,1782.2,1797.55,1767.05,1771.5,12846174
2024-12-23 00:00:00+05:30,1782.0,1806.0,1781.3,1801.0,5522296
2024-12-24 00:00:00+05:30,1802.05,1808.7,1789.55,1798.1,7242917
2024-12-26 00:00:00+05:30,1798.55,1812.0,1780.75,1790.75,5240839
2024-12-27 00:00:00+05:30,1794.8,1805.95,1789.1,1798.25,3629665
2024-12-30 00:00:00+05:30,1792.2,1815.0,1771.0,1777.9,11111109
2024-12-31 00:00:00+05:30,1770.3,1781.8,1765.6,1772.85,7058618
2025-01-01 00:00:00+05:30,1773.45,1794.0,1761.1,1782.75,3656903
2025-01-02 00:00:00+05:30,1777.1,1803.45,1773.0,1793.75,9279288
2025-01-03 00:00:00+05:30,1791.0,1795.25,1746.3,1749.2,12213097
2025-01-06 00:00:00+05:30,1740.1,1757.2,1705.8,1710.5,9408174
2025-01-07 00:00:00+05:30,1715.0,1721.0,1700.0,1713.4,6763953
2025-01-08 00:00:00+05:30,1708.25,1711.65,1683.35,1694.3,9869095
2025-01-09 00:00:00+05:30,1684.15,1689.0,1658.1,1667.8,20210111
2025-01-10 00:00:00+05:30,1671.0,1674.9,1654.0,1656.75,8726640
2025-01-13 00:00:00+05:30,1640.0,1646.75,1624.3,1630.85,10834533
2025-01-14 00:00:00+05:30,1639.9,1656.2,1637.0,1646.6,13330716
2025-01-15 00:00:00+05:30,1656.5,1662.7,1636.3,1643.05,7011446
2025-01-16 00:00:00+05:30,1652.85,1660.55,1642.85,1652.05,10606227
2025-01-17 00:00:00+05:30,1643.5,1650.5,1628.5,1636.75,11556038
2025-01-20 00:00:00+05:30,1626.0,1660.95,1626.0,1651.25,8778809
2025-01-21 00:00:00+05:30,1658.25,1661.05,1633.05,1642.4,15579072
2025-01-22 00:00:00+05:30,1642.4,1671.9,1625.45,1666.05,15309653
2025-01-23 00:00:00+05:30,1687.0,1687.0,1651.25,1664.9,17454579
2025-01-24 00:00:00+05:30,1660.0,1670.3,1644.5,1649.8,12118100
2025-01-27 00:00:00+05:30,1641.1,1643.6,1626.0,1629.8,11402083
2025-01-28 00:00:00+05:30,1647.0,1684.3,1647.0,1670.4,15089656
2025-01-29 00:00:00+05:30,1675.0,1681.15,1668.85,1677.3,6309945
2025-01-30 00:00:00+05:30,1681.0,1697.9,1672.55,1691.5,12872423
2025-01-31 00:00:00+05:30,1687.25,1704.7,1683.95,1698.75,7910843
2025-02-01 00:00:00+05:30,1697.5,1713.0,1676.05,1690.95,2793764
2025-02-03 00:00:00+05:30,1670.0,1686.8,1663.45,1678.0,10138270
2025-02-04 00:00:00+05:30,1688.7,1725.8,1680.05,1720.9,14308251
2025-02-05 00:00:00+05:30,1733.0,1744.2,1718.9,1737.8,11837753
2025-02-06 00:00:00+05:30,1735.5,1749.0,1724.0,1743.85,13380358
2025-02-07 00:00:00+05:30,1750.0,1767.0,1725.0,1732.75,11754800
2025-02-10 00:00:00+05:30,1717.3,1723.45,1708.5,1715.75,8597975
2025-02-11 00:00:00+05:30,1703.0,1711.0,1688.7,1701.4,11362352
2025-02-12 00:00:00+05:30,1693.0,1712.0,1681.2,1706.8,11404785
2025-02-13 00:00:00+05:30,1699.0,1714.25,1693.55,1697.7,6301217
2025-02-14 00:00:00+05:30,1701.9,1701.9,1680.0,1694.85,9979946
2025-02-17 00:00:00+05:30,1685.2,1720.0,1681.25,1717.35,6469473
2025-02-18 00:00:00+05:30,1713.05,1731.55,1706.15,1723.05,8175455
2025-02-19 00:00:00+05:30,1717.0,1737.9,1712.45,1727.2,5942056
2025-02-20 00:00:00+05:30,1711.0,1714.7,1685.3,1687.1,13195255
2025-02-21 00:00:00+05:30,1680.9,1694.95,1677.25,1692.5,7840470
2025-02-24 00:00:00+05:30,1681.1,1684.2,1661.1,1677.1,10346823
2025-02-25 00:00:00+05:30,1671.1,1688.0,1671.1,1682.35,12069354
2025-02-27 00:00:00+05:30,1682.55,1710.75,1682.55,1700.7,17893400
2025-02-28 00:00:00+05:30,1685.0,1737.25,1685.0,1732.4,27258364
2025-03-03 00:00:00+05:30,1739.8,1743.05,1694.1,1701.55,10602682
2025-03-04 00:00:00+05:30,1698.0,1714.3,1693.25,1710.0,9960479
2025-03-05 00:00:00+05:30,1701.95,1710.8,1688.25,1690.0,10791936
2025-03-06 00:00:00+05:30,1687.0,1699.9,1672.25,1691.2,16483044
2025-03-07 00:00:00+05:30,1682.0,1701.15,1677.6,1689.25,6686457
2025-03-10 00:00:00+05:30,1689.0,1699.9,1683.05,1687.5,7802025
2025-03-11 00:00:00+05:30,1682.4,1694.0,1670.05,1685.5,9949215
2025-03-12 00:00:00+05:30,1691.55,1718.5,1691.55,1711.15,9392053
2025-03-13 00:00:00+05:30,1716.05,1720.8,1700.05,1706.6,7868132
2025-03-17 00:00:00+05:30,1705.0,1724.0,1705.0,1710.4,9475957
2025-03-18 00:00:00+05:30,1728.0,1737.4,1715.05,1732.2,10953589
2025-03-19 00:00:00+05:30,1735.0,1751.0,1732.2,1744.1,7610703
2025-03-20 00:00:00+05:30,1754.0,1774.0,1749.3,1768.75,8916989
2025-03-21 00:00:00+05:30,1755.55,1774.1,1755.55,1770.35,16754132
2025-03-24 00:00:00+05:30,1779.0,1804.4,1773.65,1800.0,8696868
2025-03-25 00:00:00+05:30,1804.9,1843.7,1801.5,1821.45,19550708
2025-03-26 00:00:00+05:30,1825.0,1827.5,1802.0,1806.55,12239221
2025-03-27 00:00:00+05:30,1800.0,1841.0,1798.1,1825.35,20829050
2025-03-28 00:00:00+05:30,1829.0,1836.0,1805.85,1828.2,14386824
2025-04-01 00:00:00+05:30,1802.0,1809.9,1765.35,1767.85,14255503
2025-04-02 00:00:00+05:30,1770.7,1799.2,1770.7,1796.9,5786782
2025-04-03 00:00:00+05:30,1781.1,1804.0,1777.0,1794.85,5625019
2025-04-04 00:00:00+05:30,1813.0,1841.95,1811.1,1817.3,16770227
2025-04-07 00:00:00+05:30,1762.8,1779.85,1738.2,1757.7,18997725
2025-04-08 00:00:00+05:30,1765.0,1782.0,1750.3,1769.15,17781936
2025-04-09 00:00:00+05:30,1765.0,1775.0,1753.5,1765.0,11227304
2025-04-11 00:00:00+05:30,1774.75,1819.4,1774.75,1806.75,16387883
2025-04-15 00:00:00+05:30,1865.0,1876.8,1855.0,1864.9,24649172
2025-04-16 00:00:00+05:30,1883.8,1883.8,1860.5,1878.0,9568410
2025-04-17 00:00:00+05:30,1882.0,1919.7,1876.7,1906.7,17851542
2025-04-21 00:00:00+05:30,1924.0,1950.7,1910.0,1927.1,17123649
2025-04-22 00:00:00+05:30,1935.0,1970.6,1935.0,1961.7,22980875
2025-04-23 00:00:00+05:30,1978.9,1978.9,1920.5,1923.9,15285321
2025-04-24 00:00:00+05:30,1910.0,1923.9,1905.1,1916.8,12965877
2025-04-25 00:00:00+05:30,1924.8,1933.0,1891.8,1911.2,9250439
2025-04-28 00:00:00+05:30,1911.2,1929.7,1908.4,1920.2,6960246
2025-04-29 00:00:00+05:30,1918.8,1928.8,1900.2,1908.8,9459154
2025-04-30 00:00:00+05:30,1913.0,1936.9,1910.3,1925.0,15968435
